report_date,CUSTOMER_ID,bank_account_identifier,type_of_bank_account,eligible_account,bank_account_number,account_label,currency,balance,interest,blocked_account_indicator,country_of_branch_of_account,blockage_reason,explanation,bank_identifier,branch
2019-03-31,668819CB10620C3A952D21B93B49F56383,F5DF25C256C75833B0F69E77BB614731,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,3319533,9865,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,CD90A2C5361FA3F02161513CC0D2FCB2D4,F5F908CFC81348F880F4D86B58A1FD35,REK-SPAAR,DGS,7CAC3584D60D77319626DD01,GOUDEN KLAVER,EUR,4806110,1461,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,8EC40EAEB6121EBBA14E0A6877CFA47B62,F60B5ACC3AF526A2744F627E3BBD7D0B,REK-SPAAR,DGS,2EC4F1C727BAB4BB4BABF0AC,GOUDEN KLAVER,EUR,407277,4593,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,B47F594F820480E376F7DC27590458F2F4,F619B194A60B113045224A7C5EFEA39D,REK-SPAAR,DGS,92C8CDA0DEEE0FC0FE3CDABD,GOUDEN KLAVER,EUR,5654456,4464,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,3D73940669B5C89F2C184F26868EF5AD03,F6885BD910BF4838D85A43601432F2B9,REK-SPAAR,DGS,50A7CCD251A3DFE774FFEF04,GOUDEN KLAVER,EUR,4971200,3003,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,BB304088CE61687B0C0A2778E66F7512B9,F6A477DACB3A7E80151B50998AB13B0E,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,1505390,5202,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,B70FAA8986FE0636BB60E3266FDB7F2D5B,F6BE40A4DD0A1A6D53962A0512F1B479,REK-SPAAR,DGS,FBA2EA0C71D2FA2D59B335BE,GOUDEN KLAVER,EUR,9900714,2444,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,F2475C56BEA9107401849BEA1E8695468A,F6CB35ADDF4A530374396CF5E195A8D2,REK-SPAAR,DGS,2B4DCC9D916744EA22FE2507,GOUDEN KLAVER,EUR,8318670,8532,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,BA3BA1B6D34FBB1256BC3C96D2B2400C92,F6D2017B68A04FE979FAAE25E2A818E4,REK-SPAAR,DGS,5E434F87164141685A682241,GOUDEN KLAVER,EUR,5107832,4871,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,9ECDBD14242108AA17A561655FE4FF5607,F6DBA87E126A791AE95F6EC76E3E7349,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,7872955,4128,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,1EE8C2743AF9856F24AADD46496956A750,F6EE3FF2B4BA742002B8314FE9694B82,REK-SPAAR,DGS,E71519C4CA259DD23E51FE62,GOUDEN KLAVER,EUR,1930382,3087,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,5C0B2EDFB8F0AB9405AD93501BFCD5C604,F71E18093F367D43DA9C1BD9FF30E8CB,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,4710229,686,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,839B3CE35F0C6F46F01C35DD59E6741345,F7423FBB68D9BC3CC7A325A56129BE94,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,243628,2296,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,B4565A8600AE6F286A74C75059AFBED9F1,F792EC38952EF65528FC67EC271EAB0C,REK-SPAAR,DGS,ACEA33C411E95DEA30F54A37,GOUDEN KLAVER,EUR,8655217,7056,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,365B40F4A8BFB895E5B75B821C49C58287,F79E1AFC47ED001DDB046434A02C1962,REK-SPAAR,DGS,17FFB53E505837F1B1A435BB,GOUDEN KLAVER,EUR,1227844,4624,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,3B684B02D3C43B08FE4954F847C920E22D,F7B1F4EDE0984796086D1EAF41231170,REK-SPAAR,DGS,491CA3A256AFCA424A334624,GOUDEN KLAVER,EUR,4572469,8872,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,77C737E8176BC5060F75F69310A5C1698F,F7BBFCD7913F95795472E44E8D5F9CCC,REK-SPAAR,DGS,65435061928F8571075152D2,GOUDEN KLAVER,EUR,1527502,6008,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,8F6FCE50A180DEA14FD101AFCD889674D1,F7C40775A8AC862828939ACF633D3ACD,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,1658007,8999,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,D342C13FB28CB389DCC286A1131FD2092B,F7E3A560BB796939B2C040EA9476987B,REK-SPAAR,DGS,074DC9D768A3B64DB63E2E3D,GOUDEN KLAVER,EUR,8341356,8025,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,C8949CEAA2F061305B466CC9775DD9C966,F7F8586CF10F494C311009DC4E19A447,REK-SPAAR,DGS,83903DF4D368414BDAC8FD14,GOUDEN KLAVER,EUR,7751615,8640,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,05DAEBD5C22469B7F1C0909934947A0F8A,F7F9A76D2A2D32E55DE818F2D78F11BD,REK-SPAAR,DGS,C2BEB50E3CE1F64547A4C713,GOUDEN KLAVER,EUR,1044038,1513,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,6D5BC8F4BD204F8D374C5768E21813227C,F7FA247DC65D87DD8F4818DA7293E75F,REK-SPAAR,DGS,29DCB163B4BAD0CCAF605440,GOUDEN KLAVER,EUR,6885525,7645,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,DBB08277470F3C45C52A6D45AE995E831E,F7FC51676E55EF2D5552625C503C35B5,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,4700102,4041,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,A204A8A6612A682BE1641C73D4E32EF361,F81995B2A8A4514D7E95EB8BEA8D30BD,REK-SPAAR,DGS,FF1C16952E35A32827F82C14,GOUDEN KLAVER,EUR,1683839,2368,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,CE4DAC2BE3EBAD86792FD0CBCDCDE36F63,F84AD87292E74444F41FD6E54161E193,REK-SPAAR,DGS,50E2F91B964AD0D8653F27D2,GOUDEN KLAVER,EUR,9356012,3725,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,8BE5005367A2A679920EC3B8F534AE594E,F859AAF719C80C5D0B31F5FDDAC1633E,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,5440145,6186,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,E052DA13EC00312DFA22AB01A937753A18,F85A104DC3409F5181706CF3AA10FFA0,REK-SPAAR,DGS,716230F772EBD50294647D27,GOUDEN KLAVER,EUR,5861296,5400,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,A87385A80609FBD17AA6AFE86A907CAACC,F880AC404B0FC1FF6F82D73FA34455AF,REK-SPAAR,DGS,D8582806EAE3E68A0DF444E6,GOUDEN KLAVER,EUR,9962652,3995,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,C99B0FC0E411BFAF02F24AC4DD23B5E72E,F8827C976916D5578AA2173627113E9E,REK-SPAAR,DGS,7DAAEAC3AA207E0C6B6ECD67,GOUDEN KLAVER,EUR,4899942,6039,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,97138227249578EACE032E652372E517DD,F88B82C0A1AC0E1A1D8D7BCD07DEC2D8,REK-SPAAR,DGS,EA1989982623B5B5E1D0EFF1,GOUDEN KLAVER,EUR,3684528,7889,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,D7075D90797AE69D3962BE72E3985E6698,F8C0436EB989E83EAE77B0B76AEBBF00,REK-SPAAR,DGS,EDBCC96C76987BFC65E2C7E8,GOUDEN KLAVER,EUR,7049200,9510,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,ABFD6B83EED25B62FB9D1586944024E28B,F8F0BA3E5FB9840BE2FF48C59C01ABEB,REK-SPAAR,DGS,2C1D99B3A78E4DCEC894EAF8,GOUDEN KLAVER,EUR,8049894,1648,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,690A280D96B4F6F56BE18CA9D96F2DA26C,F8F29683B20507531051D807BE217E4D,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,8308493,4017,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,1D7CFEE8749DB81E93C1CE4E1A8EB15885,F8FE0B5F1F2A0CC2077D3A035054C794,REK-SPAAR,DGS,E62667A3A5B4DD92A227FFA0,GOUDEN KLAVER,EUR,2077348,1998,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,1AB377C7633E72D8CADBCD6292789F25F9,F9034CB78C66B2427BD80235B26C44A5,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,820173,4295,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,C5EE0CE8F0DD9165BA1BFEDA5E418603A3,F914E44239994FC79B64900BC851690C,REK-SPAAR,DGS,FF218896DA0277648E0C0D1C,GOUDEN KLAVER,EUR,8074398,9897,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,5896743C75ED253EFEBE9933758E59FCD7,F91FAA0F5693D369284670EBD6FB5CB8,REK-SPAAR,DGS,EFDC02FB9BD7AD7AC694F421,GOUDEN KLAVER,EUR,1394587,5351,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,62ECB84271EE79121A8996884514B862C8,F92F278E8593E48D812BADED1559882B,REK-SPAAR,DGS,3C5E6518B15219E0DBC47347,GOUDEN KLAVER,EUR,6818042,7654,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,E6471C32955AC88860C178904BAFE55DED,F93ACC3E027CC8556FF44D79997A3784,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,9438567,518,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,20D796577E8805D179383FC987A7AB31D0,F9544A67912341BE675DEF1B0DF20868,REK-SPAAR,DGS,A01C2175C257BF6C116FFCAA,GOUDEN KLAVER,EUR,9078227,7521,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,DBB08277470F3C45C52A6D45AE995E831E,F963E6AEF1C3A4B8D4B6A621B6CBA41F,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,7235706,8388,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,CF1058A603E080DF936B97C5FBDD28AF3C,F965BDDF6D0E14C772EB8042EEF7AFBD,REK-SPAAR,DGS,064B745B28EA7DF748469A5F,GOUDEN KLAVER,EUR,1651645,4704,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,1AB377C7633E72D8CADBCD6292789F25F9,F9771877308583E357B1569AEEC8158C,REK-SPAAR,DGS,334212A379C798E03BDA4B8C,GOUDEN KLAVER,EUR,4795321,9090,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,2BC77E50E177534B10E99C8B2123451530,F9963DAE9F495DF0A6DC368939F513E6,REK-SPAAR,DGS,6D69E37EC536746EBE77064E,GOUDEN KLAVER,EUR,9045131,7785,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,9144A59177F72BEFA8B83FD2FE11E19ED6,F9998B67ACD19397C5DCB1D9B11BF90D,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,4490606,5419,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,EA812CA13831891292C05D3B7D67A53404,F99C87E767F4ABE9B78AB8DFE826CF1F,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,3164425,9904,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,63DC2F455B5002173D01638C51F963F97B,F9AD0042EF15F73E252B976F9FAA03A8,REK-SPAAR,DGS,EF17A2F8319DF054FE580635,GOUDEN KLAVER,EUR,2122691,3162,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,DE34FEF5D592971DA9280277EDC57D28B4,F9C00779DB5D17485CA191F1B3874839,REK-SPAAR,DGS,E23D5147ED809D1D74DB0FB5,GOUDEN KLAVER,EUR,9138002,341,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,B1C4FF5C07276135500098BEFBF738C48E,F9D7F381DC0F356F9BBFB5A4BBB7B779,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,9634108,5988,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,7B7986E6A93C60F8D238F1C17AE3039478,FA078B9A6873C82E677D5B0895172AE9,REK-SPAAR,DGS,CB1D2D84263A92070BF81607,GOUDEN KLAVER,EUR,8199899,7552,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,296D25C0A833BD5E7AF9CA35DD8CAD0656,FA0B0E0A9574459E72C138CA8FE8B108,REK-SPAAR,DGS,FA0E02E74D54AD726F7F438D,GOUDEN KLAVER,EUR,3734066,796,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,0AEF3481991D7A94C7006F25BEE188017F,FA13AA8694F25A352E5A38552944EC22,REK-SPAAR,DGS,6812AC03A740DC0EBB9DF3B8,GOUDEN KLAVER,EUR,6390308,7242,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,6D9B058F61029F8921552EA40B35CC9D45,FA57F8EFDD3ACEFA700E566B973EA2D7,REK-SPAAR,DGS,A357CD123C3A911AEE03FA13,GOUDEN KLAVER,EUR,4243087,6605,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,80D7C4383C7545CD2E779EBEF35FFDC499,FA73DB158AAE65A5CEA9110475773884,REK-SPAAR,DGS,B4E85E390210DC17F0A6E736,GOUDEN KLAVER,EUR,6331658,3711,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,863BD92F5D8E74E89CBECC3AA950666436,FA95239D905ACCD354B6CC601855FC33,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,6542445,7198,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,507B346AC5F8184BF565F99E70FC58ABC3,FAB2F09859F99D825686DFB2307C1655,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,9110646,9714,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,971A545C92ED8D3B3A80C576FE549AD6AA,FABF2AE4F2B3BF17FA1828F0136E6633,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,7781782,4165,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,CBC3843B478FC2D634868AE66502384F5B,FACC9F76F774CCD15319FA6866843499,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,5014690,1308,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,F1681CACF8F7A95C5517CFFBE8365BC185,FACD14D8AC44B1863267515246534EE7,REK-SPAAR,DGS,E9E219D383961B8B8DC34499,GOUDEN KLAVER,EUR,897525,6267,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,095593AA697C2BCE969CB409B66A6921BA,FAE1ADCDAB37F4E8742E0F8405E68177,REK-SPAAR,DGS,D730FA52CDF8173C69DAB9E9,GOUDEN KLAVER,EUR,159606,9642,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,690BBCDB0E0CC1A1ED87921E60672D99A4,FAE7338B77F65C6669E09ACA93935BBC,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,1255419,2759,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,381D656B17A724B3A64776F39EB6E8D3C2,FAEB28E571951DEE8ED9C5D4AE9E57CA,REK-SPAAR,DGS,C8FEFF0D3679D6E43E25D759,GOUDEN KLAVER,EUR,2463067,7034,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,2F42DACE92BA68C6C050BD6F4DAC0A7722,FB0730DC4A26082FDAFAAD64C18C8C97,REK-SPAAR,DGS,E6C72B66A79B7BA55DBDF3BD,GOUDEN KLAVER,EUR,9494421,1049,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,4479A9078F4F017CE09E68EF0B9DA93B51,FB1B379886FAF137DD5DE7E6366A6CED,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,4258872,266,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,95CFF0D5E3765F3355474BB1D24F498579,FB32506C7232AC08D75AE0B9EA47A980,REK-SPAAR,DGS,A8CF8D5036D6F0C83CB193C1,GOUDEN KLAVER,EUR,770566,2702,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,E43849AE9F096766F3831F845C24B11F94,FB52A79D718E48A3869F6D7D0F12C5D3,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,4780459,7954,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,B4B74FD20051829EF30A04EBACDE830AB2,FB57FD92C1FB64FD866B35EFDF19EF54,REK-SPAAR,DGS,01C204106629347FA525F372,GOUDEN KLAVER,EUR,6516303,2852,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,B03EAA0D533B06A5A6218E02F77B869B2F,FB8B6701081201F69A311EB7419B5510,REK-SPAAR,DGS,120B454A35AFF18215940312,GOUDEN KLAVER,EUR,3624296,6091,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,3A02CF2E25E7E8537F6A3B04E53E18ABFE,FB94AF0D5B00BFF0BB4465EAB14CAFE3,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,431336,3254,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,FF068119A7A8A6696D8E7DCAF92C4D1AAC,FBC6D31F64F33653AF89FC4EEB863370,REK-SPAAR,DGS,5BECA53E7DBDECBD2A4134C3,GOUDEN KLAVER,EUR,9568546,548,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,932EF54E174EAF6709D6E48EC34984C0C0,FBD585997D7BC047E5040AFAF4A0000A,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,3264345,6399,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,6472456001CB559E32EF20CBBA381986E0,FC1BB88ED0A794ED657A0CE518E54B33,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,2737664,1224,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,4B723FE6817BE80A8759D482FF6ECFF27A,FC2085FCF07BBAC0F4F86D9CCBA86DF0,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,5295581,2517,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,AB8B22409E1FB97DE55C139E6A4CF63783,FC29AAD19BCC37D6F0FBF82209737922,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,8806887,758,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,1BA0A070AA33285F3194C9EB854326E854,FC2C20FB5AA36BFEB1CEDA0F67BEB9A2,REK-SPAAR,DGS,2D94700A6D9D2843C725F123,GOUDEN KLAVER,EUR,6950833,9140,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,16B653654D283C60040DC1D6AF7E3F409B,FC7BAB7A3288AB0C4FDE7006A02F2BDC,REK-SPAAR,DGS,E21F94083E26FA97F73F3260,GOUDEN KLAVER,EUR,4489439,8443,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,0B65FBE3AE72CF1FEDE943238952605322,FC83F202A8794BA5A6B6419016F70F6A,REK-SPAAR,DGS,C30D7EC2D5D314EE55771F9D,GOUDEN KLAVER,EUR,2200982,9259,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,09ADB069A11158472071CB88BEAF6AAFA8,FC92D4F0EE1ADBDCE46887FC13C2F98E,REK-SPAAR,DGS,A09FC2EAAB9ADDE30780C5CA,GOUDEN KLAVER,EUR,784195,5711,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,3C5A5EE1F44382EA509F595B1151FC2EE6,FC9CE52AA9DB6409DE4FA64A6193CF10,REK-SPAAR,DGS,7760CAB9EE1A45DF5293DC2F,GOUDEN KLAVER,EUR,3964667,4783,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,725BFDBB816D94D404EA088C6DFDA89A84,FCB3DC6628B10AE397C5FB00DE6E6BBE,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,1004407,1892,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,493B6EE86881BE01D3775CA4DD87FCEEC3,FCFD05DE141868D291C1ED4A39AA1817,REK-SPAAR,DGS,A3C39EA992DCDD433C350F0E,GOUDEN KLAVER,EUR,1848541,7224,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,7A93E1EFE78191C3C52D087C9326128357,FD02C6508F01CD572F8BB09D90A11D38,REK-SPAAR,DGS,27E51655779501969DF6A8D9,GOUDEN KLAVER,EUR,4334305,1968,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,70A9BB6FBC19C29C673D895EDDAB06C4AC,FD10166F2042E1F5BBED5D7A36EEFF2E,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,6222718,7486,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,654DAD057CAD8E5F58195A8B2B5919D6A9,FD1AE02233A3DF4027D301EA893D9330,REK-SPAAR,DGS,046C8D1AB212C7C4561379B0,GOUDEN KLAVER,EUR,537169,8453,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,7BBB56E76CDECDBD184C8ECF4086EFBC5D,FD2F845531769F940972C9C83EA5B6FB,REK-SPAAR,DGS,74E3FB35FD02816A9F9AB1D6,GOUDEN KLAVER,EUR,5992506,5427,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,06AE23DA5EB69B3A2C70E408754B25C5B8,FD40B87626B100426DA4C1DE840CA357,REK-SPAAR,DGS,04CA0D91829B586A2C087A34,GOUDEN KLAVER,EUR,1197844,7856,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,F277592AA399309BB501CB3BD79B680B65,FD75EA233A99DEDA520E95F001CFA482,REK-SPAAR,DGS,6CAC8A15FB10487B21D56A87,GOUDEN KLAVER,EUR,5004812,480,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,A34E5329F27E37707143476C321DC0E8EC,FD91665C17CE80F3B297A20059431485,REK-SPAAR,DGS,D5057791D8F03961DA3EA5BF,GOUDEN KLAVER,EUR,7812322,5375,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,E0A92F7726D1820B1CB44D6BD9397F5C38,FDA1174ABDB3C4323DCEC85C5D9767A6,REK-SPAAR,DGS,F2E577EC9C4CE981BF94DBC5,GOUDEN KLAVER,EUR,9486627,5731,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,B1518D600606A26F7D06FB7475C90F91B3,FDA86CD3A3358FC8EA59A0FC097A894E,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,5069629,7359,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,08787AE9964ED446C8D420D457AD25FD41,FDB40A2BC1BE0DD760E49CDC3A739818,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,1142363,8346,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,F9E67D1ABC6AF44101D0A583249428C57C,FDB6C39BE4DF08523546C4E57C1B30D0,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,971452,2503,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,9AE244DF42FE39B9020290EDC1612FAFDC,FDBC7EAAF91B3A718A7811A9634BF421,REK-SPAAR,DGS,F59B8D6CBD4167757981EA9B,GOUDEN KLAVER,EUR,4535486,9656,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,32A990F8F1411DADC37362AA590FF604A6,FDCF21B5DBCDEE5C0A53152595D1B61C,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,6345132,2439,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,E42A91A8F248CCE3A227ADB91714026FF1,FDE443A1A069E4A24187AC325F577671,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,9823895,2514,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,08504C908149DE821920C1902058D6AD50,FDF70254BB2C4ADE60AE2139A4534882,REK-SPAAR,DGS,5F8708660FEAF57758C79941,GOUDEN KLAVER,EUR,56845,1117,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,C5444A4AE7422FA528B63507DA307E44CE,FDFDB868D5D424211900913418033764,REK-SPAAR,DGS,2C1464B0F48A708AF017A9AF,GOUDEN KLAVER,EUR,9415458,8152,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,7B7986E6A93C60F8D238F1C17AE3039478,FE03116133D19279F4A79886ECC182CC,REK-SPAAR,DGS,1DBFFFCE413B729C29465F85,GOUDEN KLAVER,EUR,1455786,3519,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,BCCCE81F52D40D957E4FDF75FFEE0C0B59,FE185E28FCD702B96A891C528A3610EE,REK-SPAAR,DGS,9FEA296D2FC33675DBEC1074,GOUDEN KLAVER,EUR,717324,7048,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,30AA964F4BBB2A461364497F252EE6D652,FE188D4F293613D61F239BB4A88B465C,REK-SPAAR,DGS,4FD2930FC1DA30FBF0937B69,GOUDEN KLAVER,EUR,1195367,9363,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
2019-03-31,9A03F5A03E812204DAE87143DADF6981F5,FE3AC9C15A86B3A4B07525A53D9B54E4,REK-SPAAR,DGS,D60386682A1C7E5221973557,GOUDEN KLAVER,EUR,8483153,9749,non_blocked_bank_account,DE,NULL,NULL,DBA4,DE
